property_type,state,region,lat,lon,area_m2,price_brl
house,São Paulo,Southeast,-23.634914,-46.492054,151,399251.07
apartment,São Paulo,Southeast,-23.66729,-46.548763,135,598876.59
house,São Paulo,Southeast,-23.707453,-46.509567,100,319400.84
apartment,São Paulo,Southeast,-23.611195,-46.691975,134,1347472.36
apartment,São Paulo,Southeast,-23.644901,-46.667511,125,848408.53
apartment,São Paulo,Southeast,-23.60788,-46.66048,124,1397378.74
apartment,São Paulo,Southeast,-23.532393,-46.705193,130,1387397.48
house,São Paulo,Southeast,-23.178152,-46.849506,,360324.08
house,São Paulo,Southeast,-23.5930934,-46.8312396,184,848408.53
apartment,São Paulo,Southeast,-23.5655206,-46.6636789,130,1297565.98
apartment,São Paulo,Southeast,-23.5942,-46.677666,82,1497191.5
house,São Paulo,Southeast,-23.602493,-46.727458,160,848408.53
apartment,São Paulo,Southeast,-23.621159,-46.57325,,625826.04
apartment,São Paulo,Southeast,-23.484587,-46.536724,110,748595.73
apartment,São Paulo,Southeast,-23.642649,-46.546356,98,479101.27
apartment,São Paulo,Southeast,-23.5965203,-46.6735905,140,1097940.43
house,São Paulo,Southeast,-23.4628933,-46.5951174,198,848408.53
apartment,São Paulo,Southeast,-23.677258,-46.527054,150,457142.47
apartment,São Paulo,Southeast,-23.672482,-46.539799,60,389269.77
apartment,São Paulo,Southeast,-23.682911,-46.494606,60,277638.7
house,São Paulo,Southeast,-23.6469213,-46.5069009,80,439173.95
apartment,São Paulo,Southeast,-23.5967716,-46.7399825,81,555277.43
apartment,São Paulo,Southeast,-23.6202665,-46.6982,70,1048034.05
house,São Paulo,Southeast,-23.632519,-46.515965,,578914.03
apartment,São Paulo,Southeast,-23.967766,-46.346191,94,618839.15
apartment,São Paulo,Southeast,-23.591122,-46.601578,133,1269618.41
apartment,São Paulo,Southeast,-23.635263,-46.714066,103,849406.65
apartment,São Paulo,Southeast,-23.619673,-46.664467,103,1097940.43
apartment,São Paulo,Southeast,-23.5267046,-46.7285321,68,656236.96
apartment,São Paulo,Southeast,-23.9315054,-46.3556435,135,399251.07
house,São Paulo,Southeast,-23.607565,-46.48243,220,459138.71
apartment,São Paulo,Southeast,-23.503319,-47.466213,147,918277.46
apartment,São Paulo,Southeast,-23.644253,-46.608131,65,345201.86
house,São Paulo,Southeast,-23.611877,-46.685535,214,1347472.36
apartment,São Paulo,Southeast,-23.689417,-46.543945,70,449157.45
apartment,São Paulo,Southeast,-23.5866346,-46.6041568,175,978165.11
apartment,São Paulo,Southeast,-23.624546,-46.731777,58,388694.19
apartment,São Paulo,Southeast,-23.523458,-46.699768,100,1137865.54
apartment,São Paulo,Southeast,-23.5872,-46.677601,76,1536118.5
house,São Paulo,Southeast,-23.4866017,-47.5107716,156,558951.47
house,São Paulo,Southeast,-23.651621,-46.697968,,1297565.98
house,São Paulo,Southeast,-23.555119,-46.537533,77,548970.21
house,São Paulo,Southeast,-23.574636,-46.755737,120,389269.77
house,São Paulo,Southeast,-22.845421,-47.054882,90,499063.83
apartment,São Paulo,Southeast,-23.633148,-46.665314,111,748595.73
apartment,São Paulo,Southeast,-23.99839,-46.263947,176,643792.32
apartment,São Paulo,Southeast,-23.5618878,-46.601221,113,1033062.14
apartment,São Paulo,Southeast,-23.62193,-46.68103,169,1397378.74
house,São Paulo,Southeast,-23.609505,-46.639301,200,1247659.6
house,São Paulo,Southeast,-23.689417,-46.543945,,788520.85
apartment,São Paulo,Southeast,-23.5421767,-46.5520376,105,758577.03
apartment,São Paulo,Southeast,-23.956179,-46.312111,100,269494.46
apartment,São Paulo,Southeast,-23.63176,-46.730175,171,1282594.07
apartment,São Paulo,Southeast,-23.519741,-46.725876,104,998127.67
apartment,São Paulo,Southeast,-23.510628,-47.459076,113,449157.45
house,São Paulo,Southeast,-23.6026684,-46.9194693,145,778539.59
apartment,São Paulo,Southeast,-23.6219319,-46.6735618,107,948221.29
apartment,São Paulo,Southeast,-23.527178,-46.682156,80,828445.97
house,São Paulo,Southeast,-22.765015,-47.150028,84,525529.69
apartment,São Paulo,Southeast,-23.5551886,-46.7756636,135,687709.97
house,São Paulo,Southeast,-23.5015299,-47.4525603,162,593885.94
house,São Paulo,Southeast,-23.606052,-46.822861,77,399151.24
house,São Paulo,Southeast,-23.591932,-46.491959,90,349344.66
apartment,São Paulo,Southeast,-23.6398442,-46.713702,90,726908.65
house,São Paulo,Southeast,-23.182106,-46.876934,112,399251.07
apartment,São Paulo,Southeast,-23.710123,-46.538666,85,359825
house,São Paulo,Southeast,-23.622034,-46.670082,157,848408.53
house,São Paulo,Southeast,-23.5291333,-46.5379471,80,449157.45
apartment,São Paulo,Southeast,-23.63426,-46.66277,110,888443.9
apartment,São Paulo,Southeast,-23.650696,-46.719242,65,538988.95
house,São Paulo,Southeast,-22.7311003,-47.6213314,228,897316.78
house,São Paulo,Southeast,-22.765015,-47.150028,,828445.97
house,São Paulo,Southeast,-23.644655,-46.511803,134,529007.65
apartment,São Paulo,Southeast,-23.6507101,-46.5331758,172,748595.73
apartment,São Paulo,Southeast,-23.5290145,-46.6882885,60,648782.97
apartment,São Paulo,Southeast,-23.674803,-46.532494,67,374297.86
apartment,São Paulo,Southeast,-23.637276,-46.667084,,464413.85
apartment,São Paulo,Southeast,-23.626251,-46.695885,,1282186.09
house,São Paulo,Southeast,-23.618364,-46.668762,240,1557079.18
apartment,São Paulo,Southeast,-23.592983,-46.602016,111,978165.11
house,São Paulo,Southeast,-24.018347,-46.460938,120,309419.57
apartment,São Paulo,Southeast,-23.533087,-46.68417,85,718651.91
house,São Paulo,Southeast,-23.5699833,-46.6304234,156,998127.67
apartment,São Paulo,Southeast,-23.529907,-46.72448,63,558951.47
apartment,São Paulo,Southeast,-23.6389462,-46.5507045,64,363454.32
apartment,São Paulo,Southeast,-23.654588,-46.610042,60,244541.25
apartment,São Paulo,Southeast,-23.642649,-46.546356,141,509045.09
apartment,São Paulo,Southeast,-23.6698985,-46.678069,62,379288.51
house,São Paulo,Southeast,-22.929409,-47.02977,160,494701.71
apartment,São Paulo,Southeast,-23.689417,-46.543945,123,637803.59
apartment,São Paulo,Southeast,-23.536375,-46.703709,,1170712.93
apartment,São Paulo,Southeast,-23.604982,-46.618179,136,1259426.51
house,São Paulo,Southeast,-23.491089,-47.500546,130,287460.77
apartment,São Paulo,Southeast,-22.9212607,-47.0495937,66,449157.45
apartment,São Paulo,Southeast,-23.6488756,-46.5365225,175,818464.67
apartment,São Paulo,Southeast,-23.605154,-46.669235,77,946818.92
house,São Paulo,Southeast,-23.506592,-46.507446,110,255520.67
apartment,São Paulo,Southeast,-23.6142499,-46.68012,158,1167809.37
apartment,São Paulo,Southeast,-23.4846351,-46.6214409,188,978165.11
apartment,São Paulo,Southeast,-23.568774,-46.6514994,139,1097940.43
house,São Paulo,Southeast,-22.765015,-47.150028,,638801.71
apartment,São Paulo,Southeast,-23.5659451,-46.5912076,56,429194.89
apartment,São Paulo,Southeast,-23.58907,-46.64775,55,858156.04
house,São Paulo,Southeast,-20.810192,-49.387703,124,383646.22
apartment,São Paulo,Southeast,-23.574724,-46.731369,55,419213.6
apartment,São Paulo,Southeast,-23.488668,-46.723366,55,287460.77
house,São Paulo,Southeast,-23.635574,-46.675735,221,1497191.5
apartment,São Paulo,Southeast,-23.8385955,-46.1276932,95,725638.81
house,São Paulo,Southeast,-23.5441182,-46.687564,138,850404.77
apartment,São Paulo,Southeast,-23.538799,-46.656948,182,1497191.5
house,São Paulo,Southeast,-20.784813,-49.372932,180,499063.83
apartment,São Paulo,Southeast,-23.956179,-46.312111,90,339363.39
apartment,São Paulo,Southeast,-23.6742228,-46.5436003,82,363454.32
apartment,São Paulo,Southeast,-23.499559,-47.461845,130,499063.83
house,São Paulo,Southeast,-23.613356,-46.516838,100,299438.28
apartment,São Paulo,Southeast,-23.530493,-46.690762,75,688708.09
house,São Paulo,Southeast,-23.498239,-46.697173,120,398252.92
apartment,São Paulo,Southeast,-23.577593,-46.646233,56,853399.14
apartment,São Paulo,Southeast,-23.208838,-46.891743,72,383646.22
house,São Paulo,Southeast,-23.486973,-47.395138,180,798502.15
apartment,São Paulo,Southeast,-24.018347,-46.460938,,339363.39
apartment,São Paulo,Southeast,-23.6269272,-46.7329482,100,514893.61
house,São Paulo,Southeast,-23.6267294,-46.7005245,141,1327509.8
house,São Paulo,Southeast,-23.614578,-46.685547,100,608857.86
house,São Paulo,Southeast,-23.627708,-46.602631,120,633811.06
apartment,São Paulo,Southeast,-23.5482183,-46.6492443,136,848408.53
house,São Paulo,Southeast,-23.66713,-46.493595,240,548970.21
apartment,São Paulo,Southeast,-23.5961208,-46.6775818,105,1277603.42
house,São Paulo,Southeast,-23.6175013,-46.7452981,180,548970.21
apartment,São Paulo,Southeast,-23.617514,-46.634388,72,533998.3
apartment,São Paulo,Southeast,-23.6286907,-46.7294998,56,439173.95
apartment,São Paulo,Southeast,-23.615929,-46.682156,,643792.32
apartment,São Paulo,Southeast,-23.598684,-46.600395,84,511041.37
house,São Paulo,Southeast,-23.6734706,-47.0731086,68,249531.9
house,São Paulo,Southeast,-23.715343,-46.537071,177,548970.21
apartment,São Paulo,Southeast,-23.636284,-46.508186,65,354435.13
apartment,São Paulo,Southeast,-23.5624531,-46.661372,,1528285.64
apartment,São Paulo,Southeast,-22.883539,-47.089939,64,353337.18
apartment,São Paulo,Southeast,-23.616285,-46.765987,58,326587.35
apartment,São Paulo,Southeast,-23.5988576,-46.679639,,555277.43
apartment,São Paulo,Southeast,-23.950665,-46.333187,96,628820.41
apartment,São Paulo,Southeast,-23.532175,-46.52475,72,405462.4
apartment,São Paulo,Southeast,-23.589943,-46.581123,66,399251.07
apartment,São Paulo,Southeast,-23.606735,-46.653324,72,998127.67
apartment,São Paulo,Southeast,-23.517044,-46.531277,57,349344.66
apartment,São Paulo,Southeast,-24.010521,-46.398472,76,349344.66
apartment,São Paulo,Southeast,-23.53236,-46.693825,82,788520.85
apartment,São Paulo,Southeast,-23.523679,-46.683861,77,798502.15
apartment,São Paulo,Southeast,-23.596298,-46.5722508,,429194.89
apartment,São Paulo,Southeast,-23.617844,-46.550922,64,394260.42
house,São Paulo,Southeast,-23.233671,-45.905582,150,399251.07
apartment,São Paulo,Southeast,-23.554118,-46.678061,83,698689.35
apartment,São Paulo,Southeast,-23.521221,-46.646908,81,740610.72
apartment,São Paulo,Southeast,-23.621426,-46.677151,,1162619.13
apartment,São Paulo,Southeast,-23.6340408,-46.7141609,75,1211514.4
apartment,São Paulo,Southeast,-24.0088727,-46.4125034,88,417139.53
apartment,São Paulo,Southeast,-23.60006,-46.613579,67,524017.01
apartment,São Paulo,Southeast,-24.049833,-46.530174,89,336185.36
apartment,São Paulo,Southeast,-23.674227,-46.53793,90,529007.65
apartment,São Paulo,Southeast,-23.232889,-45.92765,156,748595.73
house,São Paulo,Southeast,-23.688972,-46.676777,100,568932.77
apartment,São Paulo,Southeast,-23.5399878,-47.4732164,,439176.16
apartment,São Paulo,Southeast,-23.628752,-46.669994,106,798502.15
house,São Paulo,Southeast,-23.4987294,-46.6168154,200,698689.35
house,São Paulo,Southeast,-24.086033,-46.864044,250,302878.6
apartment,São Paulo,Southeast,-23.591866,-46.626804,118,948221.29
apartment,São Paulo,Southeast,-23.63287,-46.545685,82,499063.83
apartment,São Paulo,Southeast,-23.57775451,-46.64805686,55,678726.79
apartment,São Paulo,Southeast,-23.619129,-46.672234,71,941633.64
apartment,São Paulo,Southeast,-24.0146789,-46.4297151,91,282686.67
apartment,São Paulo,Southeast,-23.626251,-46.695885,118,1087959.16
apartment,São Paulo,Southeast,-23.653364,-46.689167,171,1197753.22
house,São Paulo,Southeast,-23.5925674,-46.7206726,180,848408.53
house,São Paulo,Southeast,-22.9033747,-46.9984967,216,1597004.3
house,São Paulo,Southeast,-22.647554,-47.194721,168,299438.28
house,São Paulo,Southeast,-23.614511,-46.670197,121,618839.15
apartment,São Paulo,Southeast,-22.911699,-47.083542,53,292782.63
apartment,São Paulo,Southeast,-23.161453,-46.913681,99,363454.32
apartment,São Paulo,Southeast,-23.5361699,-46.6781,105,1357453.63
apartment,São Paulo,Southeast,-23.723265,-46.580074,55,339363.39
apartment,São Paulo,Southeast,-23.610533,-46.472244,71,239550.63
apartment,São Paulo,Southeast,-23.5465597,-46.6546157,155,1063005.96
apartment,São Paulo,Southeast,-23.707836,-46.557728,62,434185.54
house,São Paulo,Southeast,-23.744329,-46.521809,150,339363.39
house,São Paulo,Southeast,-23.50169,-46.474819,70,249531.9
apartment,São Paulo,Southeast,-23,-46,112,1297066.9
house,São Paulo,Southeast,-22.749697,-47.155708,166,529007.65
house,São Paulo,Southeast,-23.552898,-46.581181,,1277603.42
house,São Paulo,Southeast,-23.473778,-46.726109,125,434185.54
house,São Paulo,Southeast,-23.66729,-46.548763,210,1077977.9
apartment,São Paulo,Southeast,-23.612902,-46.658768,100,993137.02
house,São Paulo,Southeast,-23.622948,-46.669884,150,948221.29
apartment,São Paulo,Southeast,-23.629711,-46.523479,75,329382.13
apartment,São Paulo,Southeast,-23.6545661,-46.6550699,85,434185.54
apartment,São Paulo,Southeast,-24.011532,-46.431469,77,299438.28
apartment,São Paulo,Southeast,-24.0230195,-46.4604033,171,918277.46
house,São Paulo,Southeast,-23.486973,-47.395138,,848060.07
house,São Paulo,Southeast,-23.478896,-46.642709,,479101.27
apartment,São Paulo,Southeast,-23.488668,-46.723366,66,429194.89
apartment,São Paulo,Southeast,-23.6467483,-46.7015784,94,768558.29
house,São Paulo,Southeast,-23.635517,-46.529617,209,673736.18
apartment,São Paulo,Southeast,-23.582312,-46.745616,72,318402.71
apartment,São Paulo,Southeast,-23.587179,-46.488239,,319400.84
apartment,São Paulo,Southeast,-23.57664,-46.72191,91,590613.26
apartment,São Paulo,Southeast,-23.5549097,-46.6909612,121,1624951.87
house,São Paulo,Southeast,-23.721901,-46.558437,250,658764.27
apartment,São Paulo,Southeast,-23.602637,-46.6441145,87,638801.71
apartment,São Paulo,Southeast,-23.5343056,-46.6920005,90,915283.06
apartment,São Paulo,Southeast,-23.562002,-46.601982,202,1380410.59
apartment,São Paulo,Southeast,-23.5677394,-46.6244946,80,778539.59
house,São Paulo,Southeast,-23.5936552,-46.5729143,150,548970.21
apartment,São Paulo,Southeast,-23.448526,-46.563217,114,696693.11
apartment,São Paulo,Southeast,-23.707336,-46.564602,76,369307.22
house,São Paulo,Southeast,-23.738482,-46.534088,182,499063.83
apartment,São Paulo,Southeast,-23.6381571,-46.6323312,128,1097940.43
apartment,São Paulo,Southeast,-23.62327,-46.73952,128,798502.15
house,São Paulo,Southeast,-23.573359,-46.780231,110,399251.07
apartment,São Paulo,Southeast,-23.6108843,-46.6833807,190,1497191.5
apartment,São Paulo,Southeast,-23.606613,-46.62405,80,698689.35
apartment,São Paulo,Southeast,-24.086033,-46.864044,80,449157.45
apartment,São Paulo,Southeast,-23.560772,-46.582989,,708670.65
apartment,São Paulo,Southeast,-23.5975711,-46.6351181,95,798502.15
apartment,São Paulo,Southeast,-23.578123,-46.614178,120,958202.55
apartment,São Paulo,Southeast,-23.523611,-46.690079,91,1161034.64
apartment,São Paulo,Southeast,-23.6467453,-46.7046066,60,668745.53
apartment,São Paulo,Southeast,-23.680767,-46.547104,59,279475.72
apartment,São Paulo,Southeast,-23.956179,-46.312111,75,264503.81
apartment,São Paulo,Southeast,-23.607338,-46.630001,68,748595.73
apartment,São Paulo,Southeast,-23.672268,-46.507423,69,335370.87
apartment,São Paulo,Southeast,-23.538107,-46.566608,73,588895.33
house,São Paulo,Southeast,-23.486973,-47.395138,220,948221.29
apartment,São Paulo,Southeast,-23.532881,-46.690937,98,858389.79
apartment,São Paulo,Southeast,-23.556789,-46.750874,155,1247659.6
house,São Paulo,Southeast,-22.765015,-47.150028,230,1097940.43
house,São Paulo,Southeast,-23.717295,-46.551388,204,728633.21
apartment,São Paulo,Southeast,-23.678822,-46.528263,53,269494.46
apartment,São Paulo,Southeast,-23.219835,-45.909962,69,309419.57
house,São Paulo,Southeast,-23.679201,-46.546909,157,698689.35
apartment,São Paulo,Southeast,-23.483284,-46.553581,60,319400.84
house,São Paulo,Southeast,-23.57187035,-46.57812877,210,948221.29
apartment,São Paulo,Southeast,-23.5673898,-46.5814512,79,696620.79
apartment,São Paulo,Southeast,-23.978559,-46.370266,66,279475.72
apartment,São Paulo,Southeast,-23.6041393,-46.6658516,116,1297565.98
house,São Paulo,Southeast,-23.205711,-46.895561,110,379288.51
apartment,São Paulo,Southeast,-23.5630818,-46.5819273,122,998127.67
apartment,São Paulo,Southeast,-23.962846,-46.33993,166,548970.21
house,São Paulo,Southeast,-23.540304,-46.529572,109,344354.04
house,São Paulo,Southeast,-23.678659,-46.542557,154,698689.35
apartment,São Paulo,Southeast,-24.0223946,-46.4546447,90,274485.1
apartment,São Paulo,Southeast,-23.564665,-46.660927,,1397378.74
apartment,São Paulo,Southeast,-23.63056,-46.7383,106,633811.06
apartment,São Paulo,Southeast,-23.707336,-46.564602,77,349344.66
house,São Paulo,Southeast,-23.555994,-46.495384,189,763566.65
apartment,São Paulo,Southeast,-23.9463376,-46.3351829,146,648782.97
apartment,São Paulo,Southeast,-23.529809,-46.66292,53,628820.41
apartment,São Paulo,Southeast,-23.190262,-46.856491,70,318402.71
apartment,São Paulo,Southeast,-23.61797,-46.68023,,1397378.74
apartment,São Paulo,Southeast,-23.664499,-46.527096,,1314524.16
house,São Paulo,Southeast,-23.514957,-46.70483,142,757196.48
apartment,São Paulo,Southeast,-23.194482,-46.8787552,151,529007.65
apartment,São Paulo,Southeast,-23.61467,-46.650665,130,858156.04
apartment,São Paulo,Southeast,-24.05003,-46.527096,126,652311.35
house,São Paulo,Southeast,-22.7186775,-47.6646805,150,548970.21
house,São Paulo,Southeast,-23,-46,70,360324.08
house,São Paulo,Southeast,-22.723307,-47.170773,184,558951.47
apartment,São Paulo,Southeast,-23.62578,-46.66315,110,676428.86
house,São Paulo,Southeast,-20.881195,-49.367851,182,623829.8
apartment,São Paulo,Southeast,-23.9650147,-46.3074338,135,698689.35
apartment,São Paulo,Southeast,-23.5716591,-46.6623116,100,958202.55
apartment,São Paulo,Southeast,-23.62949,-46.74081,60,538988.95
house,São Paulo,Southeast,-23.560513,-46.485485,80,548970.21
apartment,São Paulo,Southeast,-23.680561,-46.691067,111,565040.07
apartment,São Paulo,Southeast,-23.555689,-46.56369,155,1197753.22
house,São Paulo,Southeast,-23.6146987,-46.844005,235,598876.59
apartment,São Paulo,Southeast,-23.664499,-46.527096,128,898314.91
house,São Paulo,Southeast,-23.625084,-46.650635,160,1481221.47
apartment,São Paulo,Southeast,-23.5210258,-46.7266003,148,1297565.98
apartment,São Paulo,Southeast,-23.6323872,-46.713815,113,748595.73
apartment,São Paulo,Southeast,-23.644098,-46.669701,81,747100.55
apartment,São Paulo,Southeast,-23.53385167,-46.56507969,160,1646910.68
apartment,São Paulo,Southeast,-23.574408,-46.745632,65,479101.27
house,São Paulo,Southeast,-23.6021258,-46.5677754,76,379288.51
apartment,São Paulo,Southeast,-23.66702,-46.67992,85,499063.83
apartment,São Paulo,Southeast,-23.558233,-46.592182,80,568932.77
apartment,São Paulo,Southeast,-23.586149,-46.747894,134,818464.67
apartment,São Paulo,Southeast,-23.651258,-46.602421,63,269494.46
house,São Paulo,Southeast,-23.499529,-46.491955,190,489082.54
apartment,São Paulo,Southeast,-23.542669,-46.566555,138,1177790.66
house,São Paulo,Southeast,-23.511135,-46.526783,,268496.33
apartment,São Paulo,Southeast,-23.638056,-46.638245,58,429078.02
apartment,São Paulo,Southeast,-23.094477,-47.202274,67,352348.75
house,São Paulo,Southeast,-20.818699,-49.337399,110,519026.39
apartment,São Paulo,Southeast,-23.5521942,-46.6499031,58,518028.27
house,São Paulo,Southeast,-23.4866017,-47.5107716,180,581908.43
house,São Paulo,Southeast,-23.5980812,-46.738139,138,656236.96
apartment,São Paulo,Southeast,-23.587343,-46.602531,111,1058015.34
house,São Paulo,Southeast,-23.4612432,-46.594156,180,529007.65
house,São Paulo,Southeast,-23.459028,-46.526493,100,688708.09
apartment,São Paulo,Southeast,-23.596264,-46.627045,81,758577.03
apartment,São Paulo,Southeast,-23.608351,-46.734959,134,798502.15
apartment,São Paulo,Southeast,-23.62612,-46.634624,70,792513.37
house,São Paulo,Southeast,-23.619371,-46.684093,90,399251.07
house,São Paulo,Southeast,-23.597332,-46.568306,145,529007.65
house,São Paulo,Southeast,-23.664499,-46.527096,143,708670.65
apartment,São Paulo,Southeast,-23.614988,-46.639317,80,613848.5
apartment,São Paulo,Southeast,-23.543526,-46.68726,110,1463913.24
apartment,São Paulo,Southeast,-23.509502,-46.6643864,90,529007.65
apartment,São Paulo,Southeast,-23.541191,-46.702202,95,690704.34
house,São Paulo,Southeast,-23.553181,-46.478512,90,419213.6
apartment,São Paulo,Southeast,-24.010521,-46.398472,68,355354.86
apartment,São Paulo,Southeast,-24.05003,-46.527096,83,367492.68
apartment,São Paulo,Southeast,-23.6036091,-46.6648102,92,883395.9
apartment,São Paulo,Southeast,-23.641199,-46.696293,180,1347472.36
apartment,São Paulo,Southeast,-23.519741,-46.725876,104,999499.39
apartment,São Paulo,Southeast,-23.559584,-46.629561,76,349344.66
house,São Paulo,Southeast,-22.881365,-47.230671,162,484605.74
apartment,São Paulo,Southeast,-23.6270886,-46.6346024,85,753586.38
apartment,São Paulo,Southeast,-23.58906,-46.617409,82,697691.23
apartment,São Paulo,Southeast,-23.598534,-46.681,75,638801.71
apartment,São Paulo,Southeast,-23.563848,-46.684067,138,1274609.05
apartment,São Paulo,Southeast,-23.600551,-46.648118,100,1304552.88
house,São Paulo,Southeast,-23.601976,-46.73497,140,333166.46
house,São Paulo,Southeast,-23.526316,-46.412327,92,309419.57
apartment,São Paulo,Southeast,-23.745916,-46.552376,58,296443.91
apartment,São Paulo,Southeast,-23.610626,-46.74563,68,269494.46
apartment,São Paulo,Southeast,-23.17457,-45.956287,64,264503.81
apartment,São Paulo,Southeast,-23.530788,-46.657467,89,793511.5
apartment,São Paulo,Southeast,-23.624739,-46.7411,113,748595.73
apartment,São Paulo,Southeast,-23.592745,-46.685684,70,648782.97
apartment,São Paulo,Southeast,-23.60589,-46.661339,74,1097940.43
apartment,São Paulo,Southeast,-23.672268,-46.507423,54,263505.68
house,São Paulo,Southeast,-22.765015,-47.150028,200,668745.53
apartment,São Paulo,Southeast,-23.9719227,-46.3718655,250,1009595.32
apartment,São Paulo,Southeast,-23.96915,-46.322267,140,748595.73
apartment,São Paulo,Southeast,-23.6016083,-46.6813293,,605757.2
apartment,São Paulo,Southeast,-23.692356,-46.656227,65,299438.28
house,São Paulo,Southeast,-23.665525,-46.687981,120,628820.41
house,São Paulo,Southeast,-23.473162,-46.600765,110,578914.03
apartment,São Paulo,Southeast,-22.7097021,-47.6458762,98,449157.45
apartment,São Paulo,Southeast,-23.6225,-46.74024,64,409232.33
apartment,São Paulo,Southeast,-23.6306211,-46.737843,54,394260.42
house,São Paulo,Southeast,-23.611504,-46.68684,,1494201.1
apartment,São Paulo,Southeast,-23.231377,-45.895233,87,289457.01
apartment,São Paulo,Southeast,-23,-46,127,1247659.6
apartment,São Paulo,Southeast,-23.538807,-47.456394,78,353156.43
house,São Paulo,Southeast,-22.776884,-47.343918,189,686524.82
apartment,São Paulo,Southeast,-23.667027,-46.493404,64,294447.66
apartment,São Paulo,Southeast,-23.552277,-46.554947,118,1147846.81
apartment,São Paulo,Southeast,-23.53933,-46.510239,68,319400.84
apartment,São Paulo,Southeast,-23.542011,-46.678158,158,988146.4
apartment,São Paulo,Southeast,-23.594265,-46.629211,65,698689.35
apartment,São Paulo,Southeast,-23.563292,-46.68713,140,1312473.95
apartment,São Paulo,Southeast,-23.506802,-46.573486,62,379288.51
apartment,São Paulo,Southeast,-23.61105,-46.6298,62,369307.22
house,São Paulo,Southeast,-23.486803,-46.685931,150,558414.78
apartment,São Paulo,Southeast,-23.598333,-46.680115,60,555277.43
house,São Paulo,Southeast,-24.010521,-46.398472,157,424204.24
apartment,São Paulo,Southeast,-23.5220292,-46.18929,90,454317.88
house,São Paulo,Southeast,-23.541056,-46.690765,160,1597004.3
house,São Paulo,Southeast,-23.205444,-46.855633,111,329382.13
apartment,São Paulo,Southeast,-23.5619247,-46.6857172,63,778539.59
apartment,São Paulo,Southeast,-23.567398,-46.621777,120,429194.89
house,São Paulo,Southeast,-23.7324056,-46.5702685,,519026.39
house,São Paulo,Southeast,-22.9285553,-47.0321008,200,499063.83
house,São Paulo,Southeast,-24.086033,-46.864044,125,269494.46
apartment,São Paulo,Southeast,-23.569077,-46.689716,130,1097940.43
house,São Paulo,Southeast,-23.5172,-46.529655,120,623829.8
apartment,São Paulo,Southeast,-23.603531,-46.627079,78,723642.56
apartment,São Paulo,Southeast,-23.4686808,-46.6148637,79,489082.54
apartment,São Paulo,Southeast,-23.519741,-46.725876,,1312473.95
apartment,São Paulo,Southeast,-23.537415,-46.655796,130,740610.72
apartment,São Paulo,Southeast,-23.9817131,-46.3009423,120,474509.81
apartment,São Paulo,Southeast,-23.605482,-46.628746,70,419213.6
apartment,São Paulo,Southeast,-23.6147,-46.67962,200,1403337.51
apartment,São Paulo,Southeast,-22.7336499,-47.6393756,,449157.45
apartment,São Paulo,Southeast,-23.442579,-46.539131,,345352.17
apartment,São Paulo,Southeast,-20.835175,-49.37801,220,1564872.79
house,São Paulo,Southeast,-23.510048,-47.445442,157,449157.45
apartment,São Paulo,Southeast,-23.520311,-46.669624,,948221.29
apartment,São Paulo,Southeast,-23.624989,-46.527267,60,340361.52
apartment,São Paulo,Southeast,-23.621281,-46.578705,162,1053024.7
house,São Paulo,Southeast,-23.9603926,-46.3760761,99,429194.89
apartment,São Paulo,Southeast,-23.634401,-46.665066,109,878352.35
apartment,São Paulo,Southeast,-23.5015299,-47.4525603,167,628321.37
house,São Paulo,Southeast,-20.83552,-49.413563,139,509045.09
apartment,São Paulo,Southeast,-23.618599,-46.573254,134,578914.03
apartment,São Paulo,Southeast,-23.5641512,-46.5392322,71,398252.92
apartment,São Paulo,Southeast,-23.620834,-46.669628,69,830542.04
apartment,São Paulo,Southeast,-22.901981,-47.058846,,605757.2
apartment,São Paulo,Southeast,-23.510899,-46.530308,62,274485.1
apartment,São Paulo,Southeast,-23.539005,-46.681293,74,489082.54
apartment,São Paulo,Southeast,-23.545527,-46.565929,90,648782.97
apartment,São Paulo,Southeast,-23.5360647,-46.6850012,136,1216717.62
house,São Paulo,Southeast,-22.3313812,-49.0346493,162,454317.88
apartment,São Paulo,Southeast,-23.6401033,-46.7209711,82,827868.17
apartment,São Paulo,Southeast,-23.566111,-46.562641,76,598876.59
apartment,São Paulo,Southeast,-23.608585,-46.687965,70,658764.27
house,São Paulo,Southeast,-23.495399,-47.441685,,888333.61
apartment,São Paulo,Southeast,-23.5558323,-46.5684643,95,898314.91
apartment,São Paulo,Southeast,-24.050926,-46.535545,,285715.45
apartment,São Paulo,Southeast,-23.456829,-46.561409,60,304428.93
apartment,São Paulo,Southeast,-24.0095861,-46.4102765,63,361831.26
apartment,São Paulo,Southeast,-23.635263,-46.714066,123,1292575.33
house,São Paulo,Southeast,-22.956436,-47.007236,216,948221.29
apartment,São Paulo,Southeast,-23.652145,-46.635967,77,319301.04
apartment,São Paulo,Southeast,-23.528181,-46.66613,69,767560.17
house,São Paulo,Southeast,-23.547472,-46.591991,150,748595.73
apartment,São Paulo,Southeast,-23.644112,-46.668697,88,783696.91
apartment,São Paulo,Southeast,-23.5238341,-46.6919666,,1028071.49
apartment,São Paulo,Southeast,-23.65576,-46.69347,132,1247659.6
apartment,São Paulo,Southeast,-23.625345,-46.719868,186,1048034.05
house,São Paulo,Southeast,-23.550472,-46.516415,,548970.21
